date_mutation,nature_mutation,nom_commune,code_departement,type_local,surface_reelle_bati,nombre_pieces_principales,longitude,latitude,date
2020-01-14,Vente,Gorrevod,1,,,,4.950805,46.415827,2020-01-14
2020-02-07,Vente,Saint-Denis-lès-Bourg,1,,,,5.194171,46.199829,2020-02-07
2020-02-07,Vente,Saint-Denis-lès-Bourg,1,,,,5.194094,46.199578,2020-02-07
2020-02-07,Vente,Saint-Denis-lès-Bourg,1,,,,5.193886,46.198921,2020-02-07
2020-02-07,Vente,Saint-Denis-lès-Bourg,1,,,,5.193831,46.198737,2020-02-07
2020-02-07,Vente,Saint-Denis-lès-Bourg,1,,,,5.19377,46.196771,2020-02-07
2020-02-07,Vente,Saint-Denis-lès-Bourg,1,,,,5.193322,46.197092,2020-02-07
2020-02-07,Vente,Saint-Denis-lès-Bourg,1,,,,5.193136,46.196897,2020-02-07
2020-02-07,Vente,Saint-Denis-lès-Bourg,1,,,,5.19346,46.19755,2020-02-07
2020-02-03,Vente,Coligny,1,,,,5.346751,46.384476,2020-02-03
2020-03-12,Vente,Saint-Jean-sur-Veyle,1,,,,4.920427,46.287637,2020-03-12
2020-02-26,Vente,Chavannes-sur-Reyssouze,1,,,,4.99962,46.432689,2020-02-26
2020-02-26,Vente,Chavannes-sur-Reyssouze,1,,,,4.999627,46.432766,2020-02-26
2020-03-12,Vente,Bourg-en-Bresse,1,,,,5.248297,46.202822,2020-03-12
2020-03-12,Vente,Bourg-en-Bresse,1,,,,5.248384,46.202699,2020-03-12
2020-03-12,Vente,Bourg-en-Bresse,1,,,,5.24851,46.203422,2020-03-12
2020-03-12,Vente,Bourg-en-Bresse,1,,,,,,2020-03-12
2020-03-12,Vente,Bourg-en-Bresse,1,,,,,,2020-03-12
2020-03-12,Vente,Bourg-en-Bresse,1,,,,,,2020-03-12
2020-03-12,Vente,Bourg-en-Bresse,1,,,,,,2020-03-12
2020-03-12,Vente,Bourg-en-Bresse,1,,,,,,2020-03-12
2020-03-12,Vente,Bourg-en-Bresse,1,,,,,,2020-03-12
2020-03-12,Vente,Bourg-en-Bresse,1,,,,,,2020-03-12
2020-03-12,Vente,Bourg-en-Bresse,1,,,,,,2020-03-12
2020-03-12,Vente,Bourg-en-Bresse,1,,,,,,2020-03-12
2020-05-07,Vente,Domsure,1,,,,,,2020-05-07
2020-03-24,Vente,Montcet,1,,,,5.111974,46.214223,2020-03-24
2020-06-04,Vente,Hautecourt-Romanèche,1,Appartement,48.0,2.0,5.416692,46.159296,2020-06-04
2020-06-04,Vente,Hautecourt-Romanèche,1,Autre local,304.0,0.0,5.416692,46.159296,2020-06-04
2020-06-04,Vente,Hautecourt-Romanèche,1,,,,5.416566,46.159232,2020-06-04
2020-03-12,Vente,Ceyzériat,1,,,,5.318774,46.180248,2020-03-12
2020-03-12,Vente,Ceyzériat,1,,,,5.319117,46.180042,2020-03-12
2020-03-12,Vente,Ceyzériat,1,,,,5.318658,46.18033,2020-03-12
2020-03-12,Vente,Ceyzériat,1,,,,5.319054,46.180241,2020-03-12
2020-07-08,Vente,Saint-Étienne-du-Bois,1,,,,5.292201,46.272478,2020-07-08
2020-07-08,Vente,Replonges,1,,,,4.879942,46.306207,2020-07-08
2020-07-08,Vente,Replonges,1,,,,4.883311,46.30589,2020-07-08
2020-07-08,Vente,Replonges,1,,,,4.881743,46.305827,2020-07-08
2020-07-08,Vente,Replonges,1,,,,4.883224,46.305427,2020-07-08
2020-07-03,Vente,Péronnas,1,,,,5.205857,46.186874,2020-07-03
2020-07-03,Vente,Péronnas,1,,,,5.20564,46.187602,2020-07-03
2020-07-03,Vente,Péronnas,1,,,,5.206376,46.186139,2020-07-03
2020-07-03,Vente,Péronnas,1,Autre local,593.0,0.0,5.20664,46.185732,2020-07-03
2020-11-20,Vente,Val-Revermont,1,,,,5.370787,46.273579,2020-11-20
2020-01-14,Vente,Grilly,1,,,,6.112776,46.328009,2020-01-14
2020-01-14,Vente,Grilly,1,,,,6.111095,46.328689,2020-01-14
2020-01-14,Vente,Grilly,1,,,,6.113697,46.327721,2020-01-14
2020-01-14,Vente,Grilly,1,,,,6.11367,46.327687,2020-01-14
2020-01-14,Vente,Grilly,1,Maison,226.0,5.0,6.110928,46.328701,2020-01-14
2020-01-14,Vente,Grilly,1,,,,6.112776,46.328009,2020-01-14
2020-01-14,Vente,Grilly,1,,,,6.111095,46.328689,2020-01-14
2020-01-14,Vente,Grilly,1,,,,6.113697,46.327721,2020-01-14
2020-01-14,Vente,Grilly,1,,,,6.11367,46.327687,2020-01-14
2020-01-27,Vente,Saint-Rambert-en-Bugey,1,,,,5.460989,45.951584,2020-01-27
2020-02-11,Vente,Ambronay,1,Dépendance,,0.0,5.409743,46.002182,2020-02-11
2020-02-11,Vente,Ambronay,1,Dépendance,,0.0,5.409743,46.002182,2020-02-11
2020-02-11,Vente,Ambronay,1,Dépendance,,0.0,5.409743,46.002182,2020-02-11
2020-02-20,Vente,Valserhône,1,,,,5.798759,46.141687,2020-02-20
2020-02-20,Vente,Valserhône,1,,,,5.798346,46.141332,2020-02-20
2020-03-05,Vente,Jujurieux,1,Dépendance,,0.0,5.438934,46.0524,2020-03-05
2020-03-05,Vente,Jujurieux,1,,,,5.438898,46.052308,2020-03-05
2020-03-12,Vente,Saint-Genis-Pouilly,1,,,,6.038761,46.249283,2020-03-12
2020-03-05,Vente,Bellignat,1,Autre local,706.0,0.0,5.62797,46.240358,2020-03-05
2020-03-05,Vente,Bellignat,1,Autre local,700.0,0.0,5.62797,46.240358,2020-03-05
2020-03-10,Vente,Prévessin-Moëns,1,,,,6.079363,46.253273,2020-03-10
2020-03-10,Vente,Prévessin-Moëns,1,,,,6.07909,46.253246,2020-03-10
2020-03-10,Vente,Prévessin-Moëns,1,,,,6.079041,46.252963,2020-03-10
2020-03-10,Vente,Prévessin-Moëns,1,,,,6.078633,46.252819,2020-03-10
2020-03-10,Vente,Prévessin-Moëns,1,,,,6.078779,46.252178,2020-03-10
2020-03-10,Vente,Prévessin-Moëns,1,,,,6.078622,46.252283,2020-03-10
2020-03-10,Vente,Prévessin-Moëns,1,,,,6.078249,46.252338,2020-03-10
2020-03-10,Vente,Prévessin-Moëns,1,,,,6.078743,46.252151,2020-03-10
2020-03-10,Vente,Prévessin-Moëns,1,,,,6.078747,46.252992,2020-03-10
2020-03-10,Vente,Prévessin-Moëns,1,,,,6.078829,46.253416,2020-03-10
2020-03-10,Vente,Prévessin-Moëns,1,,,,6.077601,46.252715,2020-03-10
2020-03-10,Vente,Prévessin-Moëns,1,,,,6.078431,46.252952,2020-03-10
2020-03-10,Vente,Prévessin-Moëns,1,,,,6.078035,46.253263,2020-03-10
2020-03-10,Vente,Prévessin-Moëns,1,,,,6.07801,46.25331,2020-03-10
2020-03-10,Vente,Prévessin-Moëns,1,,,,6.077948,46.253291,2020-03-10
2020-03-10,Vente,Prévessin-Moëns,1,,,,6.078232,46.252859,2020-03-10
2020-03-10,Vente,Prévessin-Moëns,1,,,,6.076867,46.253028,2020-03-10
2020-03-10,Vente,Prévessin-Moëns,1,,,,6.076908,46.252903,2020-03-10
2020-03-10,Vente,Prévessin-Moëns,1,,,,6.076625,46.252866,2020-03-10
2020-05-05,Vente,Prévessin-Moëns,1,,,,6.065493,46.281873,2020-05-05
2020-05-05,Vente,Prévessin-Moëns,1,,,,6.06615,46.281897,2020-05-05
2020-05-05,Vente,Prévessin-Moëns,1,,,,6.065791,46.281785,2020-05-05
2020-04-30,Vente,Dortan,1,,,,5.630329,46.306825,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.628005,46.307559,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.628468,46.305897,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.631374,46.308428,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.628964,46.309165,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.628923,46.30278,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.626048,46.313297,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.627515,46.309829,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.632105,46.302055,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.633119,46.306265,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.619816,46.307882,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.619581,46.307295,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.618488,46.306861,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.619992,46.306885,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.622805,46.30608,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.617798,46.303796,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.617798,46.303796,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.609694,46.300295,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.62694,46.309854,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.626426,46.309168,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.620974,46.314799,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.623681,46.314511,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.626563,46.310814,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.610015,46.307263,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.614482,46.311671,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.614482,46.311671,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.623774,46.310142,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.639698,46.332145,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.639698,46.332145,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.630996,46.327771,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.647505,46.337236,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.647522,46.336258,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.647542,46.336187,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.630755,46.316607,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.635422,46.314452,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.638631,46.314481,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.637543,46.311774,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.636944,46.31196,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.636503,46.312431,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.636783,46.311092,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.637508,46.310605,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.638206,46.311343,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.63783,46.311347,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.639018,46.312782,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.647873,46.318948,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.646019,46.318407,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.644371,46.318715,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.643359,46.317732,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.640678,46.316335,2020-04-30
2020-04-30,Vente,Dortan,1,Autre local,,,5.641292,46.320243,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.650032,46.319202,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.647235,46.316083,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.646999,46.311759,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.647872,46.311505,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.646441,46.311117,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.648671,46.311328,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.643005,46.308321,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.64479,46.304189,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.654568,46.30551,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.655238,46.305822,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.649857,46.310244,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.651291,46.30961,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.65163,46.310004,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.660276,46.301397,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.661574,46.300852,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.664108,46.302071,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.671424,46.303272,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.674017,46.306521,2020-04-30
2020-04-30,Vente,Dortan,1,,,,5.663738,46.305461,2020-04-30
2020-03-13,Vente,Argis,1,Maison,124.0,5.0,5.486836,45.922093,2020-03-13
2020-03-13,Vente,Tenay,1,,,,5.498534,45.92163,2020-03-13
2020-05-13,Vente,Injoux-Génissiat,1,,,,5.805945,46.050877,2020-05-13
2020-05-13,Vente,Injoux-Génissiat,1,,,,5.805945,46.050844,2020-05-13
2020-06-16,Vente,Bénonces,1,,,,5.505955,45.848676,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.510796,45.843323,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.513773,45.841531,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.514519,45.841498,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.508888,45.837395,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.508203,45.837782,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.500862,45.838987,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.501861,45.83967,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.49096,45.838216,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.473571,45.831392,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.494239,45.834611,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.493111,45.833944,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.491085,45.836503,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.499784,45.831097,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.498511,45.830457,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.499676,45.825812,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.493809,45.827246,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.491349,45.820468,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.488439,45.82437,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.48064,45.817431,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.486852,45.816254,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.488749,45.816245,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.467866,45.818404,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.465356,45.814406,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.466586,45.81419,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.466385,45.81377,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.465277,45.813972,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.464885,45.812598,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.464163,45.812876,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.463684,45.813075,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.455117,45.832781,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.455915,45.831492,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.45542,45.827905,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.455515,45.826654,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.455418,45.825871,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.453331,45.825229,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.452398,45.829004,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.455284,45.828768,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.458905,45.828856,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.458867,45.828298,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.462218,45.827449,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.46219,45.8279,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.465292,45.827631,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.465137,45.827965,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.465762,45.827769,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.465281,45.828063,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.467184,45.828891,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.46735,45.828718,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.460198,45.839384,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.461051,45.838398,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.459462,45.836642,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.460169,45.836598,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.461908,45.835175,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.461361,45.835481,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.463557,45.834098,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.466497,45.834359,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.487416,45.82888,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.49675,45.825501,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.4865,45.826337,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.478255,45.822589,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.473712,45.82442,2020-06-16
2020-06-16,Vente,Bénonces,1,,,,5.4681,45.831167,2020-06-16
2020-05-29,Vente,Cessy,1,,,,6.065547,46.302224,2020-05-29
2020-05-29,Vente,Cessy,1,,,,6.065347,46.302382,2020-05-29
2020-05-29,Vente,Cessy,1,,,,6.065533,46.30326,2020-05-29
2020-05-29,Vente,Cessy,1,,,,6.065628,46.303304,2020-05-29
2020-05-29,Vente,Cessy,1,,,,6.066152,46.304068,2020-05-29
2020-05-29,Vente,Cessy,1,,,,6.066196,46.301886,2020-05-29
2020-05-29,Vente,Cessy,1,,,,6.065547,46.302224,2020-05-29
2020-05-29,Vente,Cessy,1,,,,6.065347,46.302382,2020-05-29
2020-05-29,Vente,Cessy,1,,,,6.065533,46.30326,2020-05-29
2020-05-29,Vente,Cessy,1,,,,6.065628,46.303304,2020-05-29
2020-05-29,Vente,Cessy,1,,,,6.066152,46.304068,2020-05-29
2020-05-29,Vente,Cessy,1,,,,6.066343,46.301775,2020-05-29
2020-06-24,Vente,Divonne-les-Bains,1,,,,6.128509,46.345778,2020-06-24
2020-07-16,Vente,Béon,1,,,,5.760457,45.848912,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.760547,45.848917,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.760711,45.848927,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.760975,45.848978,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.761791,45.849029,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.761985,45.849021,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.760064,45.848944,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.760177,45.848913,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.760327,45.848943,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.760431,45.848817,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.760536,45.848827,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.760673,45.848833,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.760777,45.84881,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.760873,45.84882,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.760955,45.848788,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.761057,45.848821,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.761131,45.84878,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.761183,45.848774,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.761343,45.84888,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.7615,45.848838,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.76162,45.848762,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.761692,45.848649,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.761866,45.848756,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.761885,45.848636,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.761978,45.84869,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.762054,45.848648,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.762087,45.848576,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.76214,45.848588,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.762263,45.848702,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.76232,45.848754,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.762349,45.848744,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.761379,45.848739,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.761777,45.848713,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.762171,45.84859,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.762936,45.848844,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.761081,45.849543,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.759371,45.849736,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.761611,45.849419,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.764864,45.848692,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.766287,45.848555,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.763548,45.848398,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.766244,45.847528,2020-07-16
2020-07-16,Vente,Béon,1,,,,5.763786,45.848104,2020-07-16
2020-07-27,Vente,Divonne-les-Bains,1,,,,6.146547,46.36377,2020-07-27
2020-07-27,Vente,Divonne-les-Bains,1,,,,6.146081,46.365211,2020-07-27
2020-07-27,Vente,Divonne-les-Bains,1,,,,6.146703,46.364516,2020-07-27
2020-07-27,Vente,Divonne-les-Bains,1,,,,6.146566,46.364034,2020-07-27
2020-07-27,Vente,Divonne-les-Bains,1,,,,6.146695,46.363676,2020-07-27
2020-07-27,Vente,Divonne-les-Bains,1,,,,6.146928,46.363416,2020-07-27
2020-07-30,Echange,Gex,1,,,,6.059682,46.332173,2020-07-30
2020-08-21,Vente,Tenay,1,,,,5.513238,45.921137,2020-08-21
2020-08-21,Vente,Tenay,1,,,,5.508296,45.923914,2020-08-21
2020-08-21,Vente,Tenay,1,,,,5.510849,45.915883,2020-08-21
2020-08-21,Vente,Tenay,1,,,,5.511655,45.916026,2020-08-21
2020-08-21,Vente,Tenay,1,,,,5.511816,45.916481,2020-08-21
2020-08-21,Vente,Tenay,1,,,,5.511844,45.916556,2020-08-21
2020-08-21,Vente,Tenay,1,,,,5.513108,45.919744,2020-08-21
2020-08-21,Vente,Tenay,1,,,,5.514187,45.92438,2020-08-21
2020-08-21,Vente,Tenay,1,,,,5.514284,45.924565,2020-08-21
2020-08-21,Vente,Tenay,1,,,,5.524593,45.921125,2020-08-21
2020-08-21,Vente,Tenay,1,,,,5.523121,45.922075,2020-08-21
2020-08-21,Vente,Tenay,1,,,,5.522727,45.923027,2020-08-21
2020-08-21,Vente,Tenay,1,,,,5.530669,45.931873,2020-08-21
2020-08-21,Vente,Tenay,1,,,,5.530387,45.929779,2020-08-21
2020-08-21,Vente,Tenay,1,,,,5.529449,45.927276,2020-08-21
2020-08-21,Vente,Tenay,1,,,,5.528448,45.923904,2020-08-21
2020-08-21,Vente,Tenay,1,,,,5.527453,45.922626,2020-08-21
2020-08-21,Vente,Tenay,1,,,,5.505928,45.91169,2020-08-21
2020-08-21,Vente,Tenay,1,,,,5.501577,45.913298,2020-08-21
2020-08-21,Vente,Tenay,1,,,,5.499988,45.914315,2020-08-21
2020-08-21,Vente,Tenay,1,,,,5.504961,45.91932,2020-08-21
2020-08-21,Vente,Tenay,1,,,,5.504448,45.919165,2020-08-21
2020-08-21,Vente,Tenay,1,,,,5.508102,45.91707,2020-08-21
2020-08-21,Vente,Tenay,1,,,,5.509239,45.944943,2020-08-21
2020-08-21,Vente,Tenay,1,,,,5.522795,45.931551,2020-08-21
2020-08-21,Vente,Tenay,1,,,,5.525113,45.929127,2020-08-21
2020-08-21,Vente,Tenay,1,,,,5.523629,45.929203,2020-08-21
2020-08-21,Vente,Tenay,1,,,,5.521919,45.927254,2020-08-21
2020-08-21,Vente,Tenay,1,,,,5.510297,45.925541,2020-08-21
2020-08-21,Vente,Tenay,1,,,,5.501275,45.928173,2020-08-21
2020-08-21,Vente,Tenay,1,,,,5.499025,45.931389,2020-08-21
2020-08-21,Vente,Tenay,1,,,,5.501362,45.931077,2020-08-21
2020-08-21,Vente,Tenay,1,,,,5.502011,45.929866,2020-08-21
2020-08-21,Vente,Tenay,1,,,,5.503917,45.936224,2020-08-21
2020-08-21,Vente,Tenay,1,,,,5.507846,45.938239,2020-08-21
2020-08-21,Vente,Tenay,1,,,,5.508338,45.933466,2020-08-21
2020-08-27,Vente,Haut Valromey,1,Appartement,52.0,3.0,5.72597,45.971692,2020-08-27
2020-08-27,Vente,Haut Valromey,1,Appartement,43.0,3.0,5.72597,45.971692,2020-08-27
2020-09-01,Vente,Valserhône,1,,,,5.815036,46.0955,2020-09-01
2020-09-01,Vente,Valserhône,1,,,,5.815034,46.095337,2020-09-01
2020-09-21,Vente,Ségny,1,,,,6.078757,46.292747,2020-09-21
2020-09-22,Vente,Villebois,1,,,,5.41965,45.864125,2020-09-22
2020-09-22,Vente,Villebois,1,,,,5.420815,45.863308,2020-09-22
2020-09-22,Vente,Villebois,1,,,,5.425708,45.857894,2020-09-22
2020-09-22,Vente,Villebois,1,,,,5.433431,45.857447,2020-09-22
2020-09-22,Vente,Villebois,1,,,,5.428568,45.852645,2020-09-22
2020-09-22,Vente,Villebois,1,,,,5.424531,45.853295,2020-09-22
2020-09-22,Vente,Villebois,1,,,,5.424597,45.860359,2020-09-22
2020-09-22,Vente,Villebois,1,,,,5.428896,45.860595,2020-09-22
2020-09-22,Vente,Villebois,1,,,,5.435869,45.861895,2020-09-22
2020-09-22,Vente,Villebois,1,,,,5.434543,45.857355,2020-09-22
2020-09-22,Vente,Villebois,1,,,,5.438668,45.850812,2020-09-22
2020-09-22,Vente,Villebois,1,,,,5.439335,45.848586,2020-09-22
2020-09-22,Vente,Villebois,1,,,,5.439943,45.848775,2020-09-22
2020-09-22,Vente,Villebois,1,,,,5.439539,45.846729,2020-09-22
2020-09-22,Vente,Villebois,1,,,,5.438785,45.846687,2020-09-22
2020-09-22,Vente,Villebois,1,,,,5.43982,45.84538,2020-09-22
2020-09-22,Vente,Villebois,1,,,,5.440113,45.845684,2020-09-22
2020-09-22,Vente,Villebois,1,,,,5.441064,45.845952,2020-09-22
2020-09-22,Vente,Villebois,1,,,,5.445338,45.842004,2020-09-22
2020-09-22,Vente,Villebois,1,,,,5.445105,45.841875,2020-09-22
2020-09-22,Vente,Villebois,1,,,,5.444426,45.841986,2020-09-22
2020-09-22,Vente,Villebois,1,,,,5.444295,45.842257,2020-09-22
2020-09-22,Vente,Villebois,1,,,,5.442012,45.844489,2020-09-22
2020-09-22,Vente,Villebois,1,,,,5.442209,45.843147,2020-09-22
2020-09-22,Vente,Villebois,1,,,,5.442204,45.843068,2020-09-22
2020-09-22,Vente,Villebois,1,,,,5.439966,45.839639,2020-09-22
2020-09-22,Vente,Villebois,1,,,,5.440417,45.841524,2020-09-22
